     3900000  -1.241400   0.123  0.322  0.000  10  3 61.600000
     4000000  -1.269519   0.122  0.321  0.000  11  4 248.100000
     4100000  -1.252697   0.122  0.321  0.000  10  4 61.600000
     4200000  -1.307869   0.122  0.321  0.000  11  4 248.100000
     4300000  -1.219071   0.122  0.321  0.000  11  4 248.100000
     4400000  -1.315188   0.122  0.320  0.000  11  4 248.100000
     4500000  -1.170146   0.122  0.321  0.000  10  4 61.600000
     4600000  -1.113193   0.122  0.321  0.000   8  6 3.100000
     4700000  -1.205088   0.123  0.321  0.000   9  6 14.300000
     4800000  -1.145459   0.123  0.321  0.000   8  6 3.100000
     4900000  -1.195675   0.123  0.320  0.000   9  6 14.300000
     5000000  -1.165230   0.123  0.320  0.000   9  5 14.300000
     5100000  -1.235084   0.123  0.321  0.000   9  5 14.300000
     5200000  -1.244285   0.123  0.321  0.000   9  5 14.300000
     5300000  -1.216667   0.123  0.320  0.000   9  6 14.300000
     5400000  -1.178859   0.123  0.320  0.000   9  6 14.300000
     5500000  -1.187391   0.123  0.320  0.000   9  6 14.300000
     5600000  -1.271749   0.123  0.320  0.000  10  4 61.600000
     5700000  -1.193365   0.123  0.320  0.000  10  5 61.600000
     5800000  -1.238757   0.123  0.320  0.000   9  6 14.300000
     5900000  -1.109306   0.123  0.321  0.000   9  4 14.300000
     6000000  -1.298879   0.123  0.321  0.000  11  4 248.100000
     6100000  -1.191533   0.123  0.321  0.000  11  3 248.100000
     6200000  -1.145408   0.123  0.321  0.000  11  4 248.100000
     6300000  -1.192312   0.123  0.321  0.000  11  4 248.100000
     6400000  -1.272762   0.123  0.321  0.000  11  4 248.100000
     6500000  -1.313714   0.123  0.321  0.000  10  4 61.600000
     6600000  -1.143104   0.123  0.321  0.000   8  4 3.100000
     6700000  -1.185602   0.123  0.321  0.000   8  4 3.100000
     6800000  -1.281790   0.123  0.321  0.000   9  5 14.300000
     6900000  -1.248222   0.123  0.321  0.000   9  5 14.300000
     7000000  -1.205230   0.123  0.321  0.000   9  6 14.300000
     7100000  -1.112801   0.123  0.321  0.000   8  5 3.100000
     7200000  -1.204594   0.123  0.321  0.000  10  5 61.600000
     7300000  -1.169270   0.123  0.321  0.000   9  5 14.300000
     7400000  -1.211329   0.123  0.321  0.000   9  5 14.300000
     7500000  -1.311118   0.124  0.321  0.000  10  4 61.600000
     7600000  -1.205055   0.124  0.321  0.000   9  5 14.300000
     7700000  -1.221630   0.124  0.321  0.000  10  5 61.600000
     7800000  -1.171851   0.124  0.322  0.000   9  5 14.300000
     7900000  -1.004407   0.124  0.322  0.000  10  5 61.600000
     8000000  -1.256417   0.124  0.322  0.000  10  4 61.600000
     8100000  -1.129412   0.124  0.322  0.000   9  4 14.300000
     8200000  -1.248884   0.124  0.322  0.000   9  5 14.300000
     8300000  -1.224713   0.124  0.322  0.000  10  5 61.600000
     8400000  -1.243205   0.124  0.322  0.000   8  6 3.100000
     8500000  -1.169326   0.124  0.322  0.000   9  5 14.300000
     8600000  -1.133498   0.125  0.322  0.000  10  4 61.600000
     8700000  -1.233946   0.125  0.322  0.000  11  4 248.100000
     8800000  -1.241130   0.125  0.322  0.000  11  4 248.100000
     8900000  -1.262321   0.124  0.321  0.000  10  4 61.600000
     9000000  -1.332571   0.124  0.321  0.000  11  4 248.100000
     9100000  -1.157520   0.124  0.321  0.000  10  4 61.600000
     9200000  -1.193537   0.124  0.321  0.000  11  3 248.100000
     9300000  -1.247226   0.124  0.321  0.000  11  3 248.100000
     9400000  -1.198363   0.124  0.321  0.000  11  3 248.100000
     9500000  -1.202589   0.124  0.321  0.000  11  2 248.100000
     9600000  -1.304684   0.124  0.321  0.000  12  3 109.100000
     9700000  -1.147772   0.124  0.321  0.000  11  3 248.100000
     9800000  -1.171423   0.124  0.321  0.000  11  2 248.100000
     9900000  -1.250350   0.124  0.321  0.000  12  2 109.100000
    10000000  -1.286007   0.124  0.321  0.000  12  3 109.100000
    10100000  -1.295903   0.124  0.321  0.000  11  3 248.100000
    10200000  -1.249900   0.124  0.321  0.000  12  2 109.100000
    10300000  -1.195669   0.124  0.321  0.000  13  2 44.900000
    10400000  -1.232101   0.124  0.321  0.000  13  2 44.900000
    10500000  -1.319705   0.124  0.321  0.000  13  2 44.900000
    10600000  -1.231866   0.124  0.321  0.000  13  2 44.900000
    10700000  -1.211904   0.124  0.321  0.000  12  2 109.100000
    10800000  -1.262185   0.124  0.321  0.000  12  2 109.100000
    10900000  -1.228254   0.124  0.320  0.000  12  2 109.100000
    11000000  -1.211416   0.124  0.320  0.000  13  2 44.900000
    11100000  -1.149004   0.124  0.321  0.000  12  2 109.100000
    11200000  -1.091111   0.124  0.320  0.000  11  2 248.100000
    11300000  -1.149808   0.124  0.321  0.000  11  2 248.100000
    11400000  -1.241910   0.124  0.321  0.000  14  1 17.300000
    11500000  -1.181488   0.124  0.321  0.000  13  1 44.900000
    11600000  -1.214377   0.124  0.321  0.000  13  1 44.900000
    11700000  -1.201715   0.124  0.321  0.000  13  1 44.900000
    11800000  -1.135786   0.124  0.321  0.000  14  1 17.300000
    11900000  -1.227139   0.124  0.320  0.000  13  1 44.900000
    12000000  -1.365818   0.124  0.320  0.000  14  1 17.300000
    12100000  -1.223362   0.124  0.320  0.000  13  2 44.900000
    12200000  -1.177342   0.124  0.320  0.000  11  1 248.100000
    12300000  -1.234715   0.124  0.320  0.000  12  2 109.100000
    12400000  -1.311903   0.123  0.320  0.000  12  1 109.100000
    12500000  -1.278302   0.123  0.320  0.000  13  2 44.900000
    12600000  -1.283028   0.123  0.320  0.000  12  3 109.100000
    12700000  -1.181142   0.123  0.320  0.000  12  3 109.100000
    12800000  -1.300884   0.123  0.320  0.000  12  3 109.100000
    12900000  -1.238902   0.123  0.320  0.000  12  3 109.100000
    13000000  -1.312169   0.123  0.320  0.000  12  3 109.100000
    13100000  -1.147352   0.123  0.320  0.000  11  3 248.100000
    13200000  -1.303740   0.123  0.320  0.000  11  3 248.100000
    13300000  -1.213611   0.123  0.320  0.000  11  3 248.100000
    13400000  -1.162116   0.123  0.320  0.000  11  3 248.100000
    13500000  -1.271959   0.123  0.320  0.000  11  3 248.100000
    13600000  -1.285932   0.123  0.319  0.000  11  3 248.100000
    13700000  -1.235938   0.122  0.319  0.000  11  3 248.100000
    13800000  -1.299538   0.122  0.319  0.000  12  3 109.100000
    13900000  -1.270227   0.122  0.319  0.000  12  3 109.100000
    14000000  -1.271369   0.122  0.319  0.000  13  2 44.900000
    14100000  -1.291912   0.122  0.319  0.000  13  2 44.900000
    14200000  -1.183207   0.122  0.319  0.000  12  2 109.100000
    14300000  -1.287502   0.122  0.319  0.000  12  3 109.100000
    14400000  -1.195321   0.122  0.319  0.000  13  1 44.900000
    14500000  -1.213141   0.122  0.319  0.000  13  1 44.900000
    14600000  -1.179279   0.122  0.319  0.000  13  1 44.900000
    14700000  -1.285315   0.122  0.319  0.000  14  1 17.300000
    14800000  -1.280645   0.122  0.319  0.000  13  1 44.900000
    14900000  -1.296466   0.122  0.319  0.000  13  1 44.900000
    15000000  -1.339491   0.122  0.319  0.000  14  1 17.300000
    15100000  -1.300309   0.122  0.318  0.000  14  1 17.300000
    15200000  -1.300503   0.122  0.318  0.000  14  1 17.300000
    15300000  -1.156753   0.121  0.318  0.000  12  2 109.100000
    15400000  -1.290357   0.121  0.318  0.000  13  2 44.900000
    15500000  -1.247263   0.121  0.318  0.000  12  2 109.100000
    15600000  -1.215435   0.122  0.318  0.000  12  2 109.100000
    15700000  -1.174261   0.122  0.318  0.000  11  2 248.100000
    15800000  -1.234499   0.121  0.318  0.000  13  2 44.900000
    15900000  -1.129945   0.121  0.318  0.000  10  1 61.600000
    16000000  -1.231951   0.121  0.318  0.000  12  2 109.100000
    16100000  -1.233942   0.121  0.318  0.000  12  2 109.100000
    16200000  -1.189014   0.121  0.318  0.000  12  2 109.100000
    16300000  -1.242396   0.121  0.318  0.000  12  2 109.100000
    16400000  -1.168975   0.121  0.318  0.000  11  2 248.100000
    16500000  -1.259613   0.121  0.318  0.000  11  2 248.100000
    16600000  -1.223510   0.121  0.318  0.000  10  2 61.600000
    16700000  -1.327175   0.121  0.318  0.000  11  2 248.100000
    16800000  -1.165434   0.121  0.318  0.000  11  2 248.100000
    16900000  -1.270872   0.121  0.318  0.000  11  2 248.100000
    17000000  -1.153043   0.121  0.318  0.000  13  1 44.900000
    17100000  -1.257325   0.121  0.318  0.000  14  1 17.300000
    17200000  -1.153707   0.121  0.318  0.000  13  1 44.900000
    17300000  -1.186117   0.121  0.318  0.000  13  1 44.900000
    17400000  -1.295751   0.121  0.318  0.000  14  1 17.300000
    17500000  -1.245461   0.121  0.318  0.000  13  1 44.900000
    17600000  -1.199196   0.121  0.318  0.000  12  1 109.100000
    17700000  -1.166370   0.121  0.318  0.000  12  1 109.100000
    17800000  -1.305667   0.121  0.318  0.000  14  1 17.300000
    17900000  -1.244572   0.121  0.318  0.000  14  1 17.300000
    18000000  -1.177821   0.121  0.318  0.000  10  2 61.600000
    18100000  -1.273834   0.121  0.318  0.000  13  1 44.900000
    18200000  -1.292982   0.121  0.318  0.000  14  1 17.300000
    18300000  -1.081192   0.121  0.318  0.000  11  1 248.100000
    18400000  -1.276866   0.121  0.318  0.000  14  1 17.300000
    18500000  -1.248863   0.121  0.318  0.000  14  1 17.300000
    18600000  -1.182614   0.121  0.318  0.000  13  1 44.900000
    18700000  -1.173102   0.121  0.318  0.000  12  1 109.100000
    18800000  -1.345746   0.121  0.318  0.000  14  1 17.300000
    18900000  -1.261985   0.121  0.317  0.000  13  1 44.900000
    19000000  -1.233765   0.121  0.317  0.000  13  1 44.900000
    19100000  -1.171324   0.121  0.317  0.000  13  1 44.900000
    19200000  -1.201420   0.121  0.317  0.000  13  1 44.900000
    19300000  -1.215781   0.121  0.317  0.000  13  1 44.900000
    19400000  -1.146241   0.121  0.317  0.000  13  1 44.900000
    19500000  -1.207250   0.121  0.317  0.000  13  1 44.900000
    19600000  -1.237296   0.121  0.317  0.000  14  1 17.300000
    19700000  -1.296656   0.121  0.317  0.000  14  1 17.300000
    19800000  -1.167170   0.121  0.317  0.000  14  1 17.300000
    19900000  -1.193290   0.121  0.317  0.000  13  1 44.900000
    20000000  -1.219660   0.121  0.317  0.000  14  1 17.300000
    20100000  -1.262151   0.121  0.317  0.000  13  1 44.900000
    20200000  -1.262865   0.121  0.317  0.000  14  1 17.300000
    20300000  -1.249667   0.121  0.317  0.000  14  1 17.300000
    20400000  -1.165795   0.121  0.317  0.000  14  1 17.300000
    20500000  -1.190254   0.121  0.317  0.000  13  1 44.900000
    20600000  -1.144048   0.121  0.317  0.000  14  1 17.300000
    20700000  -1.274135   0.121  0.317  0.000  13  1 44.900000
    20800000  -1.270681   0.121  0.317  0.000  14  1 17.300000
    20900000  -1.147718   0.121  0.317  0.000  13  1 44.900000
    21000000  -1.284265   0.121  0.317  0.000  13  1 44.900000
    21100000  -1.194834   0.121  0.317  0.000  13  1 44.900000
    21200000  -1.215070   0.121  0.317  0.000  13  1 44.900000
    21300000  -1.282867   0.121  0.317  0.000  14  1 17.300000
    21400000  -1.227479   0.121  0.317  0.000  14  1 17.300000
    21500000  -1.210151   0.121  0.317  0.000  13  1 44.900000
    21600000  -1.267570   0.121  0.317  0.000  12  1 109.100000
    21700000  -1.200894   0.121  0.317  0.000  13  1 44.900000
    21800000  -1.146038   0.121  0.317  0.000  13  1 44.900000
    21900000  -1.114092   0.121  0.317  0.000  13  1 44.900000
    22000000  -1.213776   0.121  0.317  0.000  14  1 17.300000
    22100000  -1.209115   0.121  0.317  0.000  14  1 17.300000
    22200000  -1.268615   0.121  0.317  0.000  14  1 17.300000
    22300000  -1.303711   0.121  0.317  0.000  14  1 17.300000
    22400000  -1.284172   0.121  0.317  0.000  14  1 17.300000
    22500000  -1.276224   0.121  0.317  0.000  13  1 44.900000
    22600000  -1.228286   0.121  0.317  0.000  13  1 44.900000
    22700000  -1.177266   0.121  0.317  0.000  14  1 17.300000
    22800000  -1.238097   0.121  0.317  0.000  14  1 17.300000
    22900000  -1.187715   0.121  0.317  0.000  13  1 44.900000
    23000000  -1.224724   0.121  0.317  0.000  13  1 44.900000
    23100000  -1.298682   0.121  0.317  0.000  14  1 17.300000
    23200000  -1.269884   0.121  0.317  0.000  13  1 44.900000
    23300000  -1.203662   0.121  0.317  0.000  13  1 44.900000
    23400000  -1.251182   0.121  0.317  0.000  13  1 44.900000
    23500000  -1.190010   0.121  0.317  0.000  13  1 44.900000
    23600000  -1.238632   0.121  0.317  0.000  14  1 17.300000
    23700000  -1.305498   0.121  0.317  0.000  14  1 17.300000
    23800000  -1.209577   0.121  0.317  0.000  13  1 44.900000
    23900000  -1.214698   0.121  0.317  0.000  14  1 17.300000
    24000000  -1.172094   0.121  0.317  0.000  13  1 44.900000
    24100000  -1.253038   0.121  0.317  0.000  13  2 44.900000
    24200000  -1.273629   0.121  0.317  0.000  14  1 17.300000
    24300000  -1.322386   0.121  0.317  0.000  14  1 17.300000
    24400000  -1.290629   0.121  0.317  0.000  14  1 17.300000
    24500000  -1.204068   0.121  0.317  0.000  13  1 44.900000
    24600000  -1.301167   0.121  0.317  0.000  14  1 17.300000
    24700000  -1.286736   0.121  0.317  0.000  14  1 17.300000
    24800000  -1.269316   0.121  0.317  0.000  14  1 17.300000
    24900000  -1.239486   0.121  0.317  0.000  14  1 17.300000
    25000000  -1.166399   0.121  0.317  0.000  14  1 17.300000
    25100000  -1.139659   0.121  0.317  0.000  13  1 44.900000
    25200000  -1.233333   0.121  0.316  0.000  14  1 17.300000
    25300000  -1.250128   0.121  0.316  0.000  14  1 17.300000
    25400000  -1.222723   0.121  0.316  0.000  14  1 17.300000
    25500000  -1.301067   0.121  0.316  0.000  13  1 44.900000
    25600000  -1.273997   0.121  0.316  0.000  12  1 109.100000
    25700000  -1.164437   0.121  0.316  0.000  14  1 17.300000
    25800000  -1.225603   0.121  0.316  0.000  14  1 17.300000
    25900000  -1.187636   0.121  0.316  0.000  12  1 109.100000
    26000000  -1.240522   0.121  0.316  0.000  13  1 44.900000
    26100000  -1.207913   0.121  0.316  0.000  12  1 109.100000
    26200000  -1.234590   0.121  0.316  0.000  13  1 44.900000
    26300000  -1.302634   0.121  0.316  0.000  13  1 44.900000
    26400000  -1.189723   0.121  0.316  0.000  13  1 44.900000
    26500000  -1.233140   0.121  0.316  0.000  13  1 44.900000
    26600000  -1.249200   0.121  0.316  0.000  13  1 44.900000
    26700000  -1.160912   0.121  0.316  0.000  13  1 44.900000
    26800000  -1.215699   0.121  0.316  0.000  14  1 17.300000
    26900000  -1.158023   0.121  0.316  0.000  11  1 248.100000
    27000000  -1.108633   0.121  0.316  0.000  11  2 248.100000
    27100000  -1.174373   0.121  0.316  0.000  12  2 109.100000
    27200000  -1.161937   0.121  0.316  0.000  12  2 109.100000
    27300000  -1.155741   0.121  0.316  0.000  12  2 109.100000
    27400000  -1.042849   0.121  0.316  0.000  11  2 248.100000
    27500000  -1.251484   0.121  0.316  0.000  11  2 248.100000
    27600000  -1.204473   0.121  0.316  0.000  11  2 248.100000
    27700000  -1.141819   0.121  0.317  0.000  11  2 248.100000
    27800000  -1.200493   0.121  0.317  0.000  13  2 44.900000
    27900000  -1.288718   0.121  0.317  0.000  12  1 109.100000
    28000000  -1.203956   0.121  0.317  0.000  12  2 109.100000
    28100000  -1.125499   0.121  0.317  0.000  12  2 109.100000
    28200000  -1.210738   0.121  0.317  0.000  13  2 44.900000
    28300000  -1.199025   0.121  0.317  0.000  12  2 109.100000
    28400000  -1.241089   0.121  0.317  0.000  13  2 44.900000
    28500000  -1.324356   0.121  0.316  0.000  13  2 44.900000
    28600000  -1.254101   0.121  0.316  0.000  12  2 109.100000
    28700000  -1.130154   0.121  0.316  0.000  13  2 44.900000
    28800000  -1.203317   0.121  0.316  0.000  12  2 109.100000
    28900000  -1.345464   0.121  0.316  0.000  13  2 44.900000
    29000000  -1.212013   0.121  0.316  0.000  12  2 109.100000
    29100000  -1.274082   0.121  0.316  0.000  12  2 109.100000
    29200000  -1.176440   0.121  0.316  0.000  13  2 44.900000
    29300000  -1.264234   0.121  0.317  0.000  12  2 109.100000
    29400000  -1.211003   0.121  0.317  0.000  11  2 248.100000
    29500000  -1.237345   0.121  0.317  0.000  12  2 109.100000
    29600000  -1.264212   0.121  0.317  0.000  13  2 44.900000
    29700000  -1.239730   0.121  0.317  0.000  13  2 44.900000
    29800000  -1.257732   0.121  0.317  0.000  13  1 44.900000
    29900000  -1.116793   0.121  0.317  0.000  12  1 109.100000
    30000000  -1.252604   0.121  0.317  0.000  13  1 44.900000
    30100000  -1.222174   0.121  0.317  0.000  13  1 44.900000
    30200000  -1.313725   0.121  0.317  0.000  14  1 17.300000
    30300000  -1.200742   0.121  0.317  0.000  12  1 109.100000
    30400000  -1.242534   0.121  0.317  0.000  13  1 44.900000
    30500000  -1.244432   0.121  0.317  0.000  14  1 17.300000
    30600000  -1.257186   0.121  0.317  0.000  12  2 109.100000
    30700000  -1.216100   0.121  0.317  0.000  14  1 17.300000
    30800000  -1.264131   0.121  0.317  0.000  13  1 44.900000
    30900000  -1.132290   0.121  0.317  0.000  13  1 44.900000
    31000000  -1.330681   0.121  0.317  0.000  14  1 17.300000
    31100000  -1.233410   0.121  0.317  0.000  13  2 44.900000
    31200000  -1.161098   0.121  0.317  0.000  13  2 44.900000
    31300000  -1.291915   0.121  0.317  0.000  13  2 44.900000
    31400000  -1.227289   0.121  0.317  0.000  13  2 44.900000
    31500000  -1.187261   0.121  0.317  0.000  12  2 109.100000
    31600000  -1.223006   0.121  0.317  0.000  13  2 44.900000
    31700000  -1.197541   0.121  0.317  0.000  13  2 44.900000
    31800000  -1.154549   0.121  0.317  0.000  12  2 109.100000
    31900000  -1.279292   0.121  0.317  0.000  13  2 44.900000
    32000000  -1.226135   0.121  0.317  0.000  13  2 44.900000
    32100000  -1.195819   0.121  0.317  0.000  13  2 44.900000
    32200000  -1.292319   0.121  0.317  0.000  13  2 44.900000
    32300000  -1.175568   0.121  0.317  0.000  13  2 44.900000
    32400000  -1.118119   0.121  0.317  0.000  12  2 109.100000
    32500000  -1.164134   0.121  0.317  0.000  11  2 248.100000
    32600000  -1.166857   0.121  0.317  0.000  11  3 248.100000
    32700000  -1.308671   0.121  0.317  0.000  12  3 109.100000
    32800000  -1.257464   0.121  0.317  0.000  12  2 109.100000
    32900000  -1.239384   0.121  0.317  0.000  11  3 248.100000
    33000000  -1.327433   0.121  0.317  0.000  11  3 248.100000
    33100000  -1.221817   0.121  0.317  0.000  12  3 109.100000
    33200000  -1.228338   0.121  0.317  0.000  11  3 248.100000
    33300000  -1.282947   0.121  0.317  0.000  11  3 248.100000
    33400000  -1.315027   0.121  0.317  0.000  12  3 109.100000
    33500000  -1.260443   0.121  0.317  0.000  13  2 44.900000
    33600000  -1.269896   0.121  0.317  0.000  13  2 44.900000
    33700000  -1.319635   0.121  0.317  0.000  12  2 109.100000
    33800000  -1.242688   0.121  0.317  0.000  12  2 109.100000
    33900000  -1.322984   0.121  0.317  0.000  12  2 109.100000
    34000000  -1.183341   0.121  0.317  0.000  12  2 109.100000
    34100000  -1.258111   0.121  0.317  0.000  12  2 109.100000
    34200000  -1.266755   0.121  0.317  0.000  14  1 17.300000
    34300000  -1.191380   0.121  0.317  0.000  14  1 17.300000
    34400000  -1.203720   0.121  0.317  0.000  13  1 44.900000
    34500000  -1.277387   0.121  0.317  0.000  13  1 44.900000
    34600000  -1.136898   0.121  0.317  0.000  13  1 44.900000
    34700000  -1.254924   0.121  0.317  0.000  14  1 17.300000
    34800000  -1.199844   0.121  0.317  0.000  12  1 109.100000
    34900000  -1.192801   0.121  0.317  0.000  13  1 44.900000
    35000000  -1.237979   0.121  0.317  0.000  14  1 17.300000
    35100000  -1.160191   0.121  0.317  0.000  14  1 17.300000
    35200000  -1.171090   0.121  0.317  0.000  11  3 248.100000
    35300000  -1.282555   0.121  0.317  0.000  12  2 109.100000
    35400000  -1.189197   0.121  0.317  0.000  11  3 248.100000
    35500000  -1.234238   0.121  0.317  0.000  11  3 248.100000
    35600000  -1.218329   0.121  0.317  0.000  11  3 248.100000
    35700000  -1.124854   0.121  0.317  0.000  13  2 44.900000
    35800000  -1.260961   0.121  0.317  0.000  13  2 44.900000
    35900000  -1.167909   0.121  0.317  0.000  12  2 109.100000
    36000000  -1.258183   0.121  0.317  0.000  13  2 44.900000
    36100000  -1.184081   0.121  0.317  0.000  11  2 248.100000
    36200000  -1.195419   0.121  0.317  0.000  11  1 248.100000
    36300000  -1.210058   0.121  0.317  0.000  12  2 109.100000
    36400000  -1.075617   0.121  0.317  0.000  12  2 109.100000
    36500000  -1.175117   0.121  0.317  0.000  12  2 109.100000
    36600000  -1.215991   0.121  0.317  0.000  12  2 109.100000
    36700000  -1.240716   0.121  0.317  0.000  11  2 248.100000
    36800000  -1.157839   0.121  0.317  0.000  11  2 248.100000
    36900000  -1.188957   0.121  0.317  0.000  12  2 109.100000
    37000000  -1.323252   0.121  0.317  0.000  12  2 109.100000
    37100000  -1.224669   0.121  0.317  0.000  12  2 109.100000
    37200000  -1.243661   0.121  0.317  0.000  13  2 44.900000
    37300000  -1.337976   0.121  0.317  0.000  13  2 44.900000
    37400000  -1.233862   0.121  0.317  0.000  12  2 109.100000
    37500000  -1.232869   0.121  0.317  0.000  13  2 44.900000
    37600000  -1.321691   0.121  0.317  0.000  13  2 44.900000
    37700000  -1.142661   0.121  0.317  0.000  12  2 109.100000
    37800000  -1.208384   0.121  0.317  0.000  13  1 44.900000
    37900000  -1.307139   0.121  0.316  0.000  12  2 109.100000
    38000000  -1.176391   0.121  0.316  0.000  13  2 44.900000
    38100000  -1.219604   0.121  0.316  0.000  13  2 44.900000
    38200000  -1.269773   0.121  0.316  0.000  13  2 44.900000
    38300000  -1.177365   0.121  0.316  0.000  12  2 109.100000
    38400000  -1.339754   0.121  0.316  0.000  13  2 44.900000
    38500000  -1.266337   0.121  0.316  0.000  12  2 109.100000
    38600000  -1.241292   0.121  0.316  0.000  13  2 44.900000
    38700000  -1.255425   0.121  0.316  0.000  13  2 44.900000
    38800000  -1.252849   0.121  0.316  0.000  13  1 44.900000
    38900000  -1.300651   0.121  0.316  0.000  13  2 44.900000
    39000000  -1.155323   0.121  0.316  0.000  13  1 44.900000
    39100000  -1.317721   0.121  0.316  0.000  13  2 44.900000
    39200000  -1.340332   0.121  0.316  0.000  13  2 44.900000
    39300000  -1.231493   0.121  0.316  0.000  13  2 44.900000
    39400000  -1.174773   0.121  0.316  0.000  12  2 109.100000
    39500000  -1.270261   0.121  0.316  0.000  13  2 44.900000
    39600000  -1.263960   0.121  0.316  0.000  13  2 44.900000
    39700000  -1.250899   0.121  0.316  0.000  13  2 44.900000
    39800000  -1.207413   0.121  0.316  0.000  12  2 109.100000
    39900000  -1.171701   0.121  0.316  0.000  12  2 109.100000
    40000000  -1.252348   0.121  0.316  0.000  12  3 109.100000
    40100000  -1.275853   0.121  0.316  0.000  11  3 248.100000
    40200000  -1.231904   0.121  0.316  0.000  12  3 109.100000
    40300000  -1.246103   0.121  0.316  0.000  12  3 109.100000
    40400000  -1.240224   0.121  0.316  0.000  12  3 109.100000
    40500000  -1.307608   0.121  0.316  0.000  11  3 248.100000
    40600000  -1.283203   0.121  0.316  0.000  11  3 248.100000
    40700000  -1.291989   0.121  0.316  0.000  11  2 248.100000
    40800000  -1.184552   0.121  0.316  0.000  12  2 109.100000
    40900000  -1.124682   0.121  0.316  0.000  13  1 44.900000
    41000000  -1.311239   0.121  0.316  0.000  13  1 44.900000
    41100000  -1.294103   0.121  0.316  0.000  11  1 248.100000
    41200000  -1.208033   0.121  0.316  0.000  13  1 44.900000
    41300000  -1.325636   0.121  0.316  0.000  13  1 44.900000
    41400000  -1.211895   0.121  0.316  0.000  13  1 44.900000
    41500000  -1.269720   0.121  0.316  0.000  13  1 44.900000
    41600000  -1.051433   0.121  0.316  0.000  10  2 61.600000
    41700000  -1.218333   0.121  0.316  0.000  12  2 109.100000
    41800000  -1.246422   0.121  0.316  0.000  12  2 109.100000
    41900000  -1.311901   0.121  0.316  0.000  13  2 44.900000
    42000000  -1.192620   0.121  0.316  0.000  14  1 17.300000
    42100000  -1.314363   0.121  0.316  0.000  13  1 44.900000
    42200000  -1.292796   0.120  0.316  0.000  14  1 17.300000
    42300000  -1.187871   0.120  0.316  0.000  13  1 44.900000
    42400000  -1.176114   0.120  0.316  0.000  13  1 44.900000
    42500000  -1.262521   0.120  0.316  0.000  12  3 109.100000
    42600000  -1.249731   0.121  0.316  0.000  12  3 109.100000
    42700000  -1.169330   0.121  0.316  0.000  12  3 109.100000
    42800000  -1.325011   0.121  0.316  0.000  12  3 109.100000
    42900000  -1.234662   0.121  0.316  0.000  10  3 61.600000
    43000000  -1.234452   0.121  0.316  0.000  11  3 248.100000
    43100000  -1.263463   0.121  0.316  0.000  11  3 248.100000
    43200000  -1.151290   0.121  0.316  0.000  11  3 248.100000
    43300000  -1.237433   0.121  0.316  0.000  11  3 248.100000
    43400000  -1.170700   0.121  0.316  0.000  11  3 248.100000
    43500000  -1.234403   0.121  0.316  0.000  12  3 109.100000
    43600000  -1.183582   0.121  0.316  0.000  11  3 248.100000
