     5400000  -1.373777   0.118  0.315  0.000  10  5 191.100000
     5500000  -1.277442   0.118  0.315  0.000   9  6 137.800000
     5600000  -1.167944   0.118  0.315  0.000   8  6 168.300000
     5700000  -1.239407   0.118  0.315  0.000  10  5 191.100000
     5800000  -1.259313   0.118  0.315  0.000  10  5 191.100000
     5900000  -1.192975   0.118  0.315  0.000   9  5 137.800000
     6000000  -1.245608   0.118  0.315  0.000   8  5 168.300000
     6100000  -1.238531   0.118  0.315  0.000  10  5 191.100000
     6200000  -1.229355   0.118  0.315  0.000   9  5 137.800000
     6300000  -1.301116   0.117  0.315  0.000  10  5 191.100000
     6400000  -1.239651   0.117  0.315  0.000  10  4 191.100000
     6500000  -1.240302   0.117  0.315  0.000  10  5 191.100000
     6600000  -1.281934   0.117  0.315  0.000  10  4 191.100000
     6700000  -1.093492   0.117  0.315  0.000  10  4 191.100000
     6800000  -1.319268   0.117  0.315  0.000  11  4 248.100000
     6900000  -1.366962   0.117  0.315  0.000  11  4 248.100000
     7000000  -1.231435   0.117  0.315  0.000  11  4 248.100000
     7100000  -1.249792   0.117  0.315  0.000  10  4 191.100000
     7200000  -1.278772   0.117  0.315  0.000  11  4 248.100000
     7300000  -1.228506   0.117  0.315  0.000  11  4 248.100000
     7400000  -1.246555   0.117  0.315  0.000  10  5 191.100000
     7500000  -1.251389   0.117  0.315  0.000  10  5 191.100000
     7600000  -1.179377   0.117  0.315  0.000   9  5 137.800000
     7700000  -1.272160   0.117  0.316  0.000  10  5 191.100000
     7800000  -1.227783   0.117  0.315  0.000  10  4 191.100000
     7900000  -1.263313   0.117  0.315  0.000  10  5 191.100000
     8000000  -1.330336   0.117  0.315  0.000  11  4 248.100000
     8100000  -1.262005   0.117  0.315  0.000  11  4 248.100000
     8200000  -1.228112   0.117  0.315  0.000  11  4 248.100000
     8300000  -1.197048   0.117  0.315  0.000  11  4 248.100000
     8400000  -1.189443   0.117  0.315  0.000  10  4 191.100000
     8500000  -1.203946   0.117  0.315  0.000  11  4 248.100000
     8600000  -1.228214   0.117  0.315  0.000  10  4 191.100000
     8700000  -1.250858   0.117  0.315  0.000  10  3 191.100000
     8800000  -1.320245   0.117  0.315  0.000  10  4 191.100000
     8900000  -1.183766   0.117  0.315  0.000   9  5 137.800000
     9000000  -1.148952   0.117  0.315  0.000   9  5 137.800000
     9100000  -1.180529   0.117  0.315  0.000   9  5 137.800000
     9200000  -1.257799   0.117  0.315  0.000  10  5 191.100000
     9300000  -1.299003   0.117  0.315  0.000  10  5 191.100000
     9400000  -1.252345   0.116  0.315  0.000   9  5 137.800000
     9500000  -1.236837   0.116  0.315  0.000  10  5 191.100000
     9600000  -1.122626   0.116  0.315  0.000  11  4 248.100000
     9700000  -1.179705   0.116  0.315  0.000  11  4 248.100000
     9800000  -1.243347   0.116  0.315  0.000  11  4 248.100000
     9900000  -1.240196   0.116  0.314  0.000  11  4 248.100000
    10000000  -1.155350   0.116  0.315  0.000  10  4 191.100000
    10100000  -1.219789   0.116  0.315  0.000  11  4 248.100000
    10200000  -1.302448   0.116  0.315  0.000  11  4 248.100000
    10300000  -1.275998   0.116  0.315  0.000   9  4 137.800000
    10400000  -1.334141   0.116  0.315  0.000  10  5 191.100000
    10500000  -1.219963   0.116  0.315  0.000   9  5 137.800000
    10600000  -1.304612   0.116  0.315  0.000  11  4 248.100000
    10700000  -1.211231   0.116  0.315  0.000  11  4 248.100000
    10800000  -1.316992   0.116  0.315  0.000  11  4 248.100000
    10900000  -1.239756   0.116  0.315  0.000  11  4 248.100000
    11000000  -1.247988   0.116  0.315  0.000  10  4 191.100000
    11100000  -1.250620   0.117  0.315  0.000  11  4 248.100000
    11200000  -1.239530   0.117  0.315  0.000   9  5 137.800000
    11300000  -1.266841   0.117  0.315  0.000  10  5 191.100000
    11400000  -1.285384   0.117  0.315  0.000  10  5 191.100000
    11500000  -1.277248   0.116  0.315  0.000  10  4 191.100000
    11600000  -1.165582   0.116  0.315  0.000   9  6 137.800000
    11700000  -1.264920   0.116  0.315  0.000   9  6 137.800000
    11800000  -1.201356   0.116  0.315  0.000   9  5 137.800000
    11900000  -1.133278   0.116  0.315  0.000  10  4 191.100000
    12000000  -1.309952   0.116  0.315  0.000  10  4 191.100000
    12100000  -1.181091   0.117  0.315  0.000   9  6 137.800000
    12200000  -1.267887   0.116  0.315  0.000   9  6 137.800000
    12300000  -1.156723   0.117  0.315  0.000   8  5 168.300000
    12400000  -1.155076   0.117  0.315  0.000   9  5 137.800000
    12500000  -1.214385   0.117  0.315  0.000  10  5 191.100000
    12600000  -1.278333   0.116  0.315  0.000  10  4 191.100000
    12700000  -1.250675   0.116  0.315  0.000   9  5 137.800000
    12800000  -1.124243   0.116  0.315  0.000  10  5 191.100000
    12900000  -1.131840   0.117  0.315  0.000   9  5 137.800000
    13000000  -1.249497   0.117  0.315  0.000  10  4 191.100000
    13100000  -1.239148   0.117  0.315  0.000  10  4 191.100000
    13200000  -1.151401   0.117  0.316  0.000  11  4 248.100000
    13300000  -1.078607   0.117  0.316  0.000  10  4 191.100000
    13400000  -1.241452   0.117  0.316  0.000  12  3 166.400000
    13500000  -1.238589   0.117  0.316  0.000  12  3 166.400000
    13600000  -1.241901   0.117  0.316  0.000  11  4 248.100000
    13700000  -1.195863   0.117  0.316  0.000  11  4 248.100000
    13800000  -1.217467   0.117  0.316  0.000  11  4 248.100000
    13900000  -1.223573   0.117  0.316  0.000  11  4 248.100000
    14000000  -1.246647   0.117  0.316  0.000  11  4 248.100000
    14100000  -1.291101   0.117  0.316  0.000  10  4 191.100000
    14200000  -1.222424   0.117  0.316  0.000  11  3 248.100000
    14300000  -1.129097   0.117  0.316  0.000   8  4 168.300000
    14400000  -1.302949   0.117  0.316  0.000   9  5 137.800000
    14500000  -1.286932   0.117  0.316  0.000  11  4 248.100000
    14600000  -1.296818   0.117  0.316  0.000  11  4 248.100000
    14700000  -1.237163   0.117  0.316  0.000  11  4 248.100000
    14800000  -1.358508   0.117  0.316  0.000  11  3 248.100000
    14900000  -1.327198   0.116  0.315  0.000  11  4 248.100000
    15000000  -1.296193   0.116  0.315  0.000  11  4 248.100000
    15100000  -1.267326   0.116  0.315  0.000  11  4 248.100000
    15200000  -1.304484   0.116  0.315  0.000  11  4 248.100000
    15300000  -1.335517   0.116  0.315  0.000  11  4 248.100000
    15400000  -1.230670   0.116  0.315  0.000  11  4 248.100000
    15500000  -1.237852   0.116  0.315  0.000  12  3 166.400000
    15600000  -1.281732   0.116  0.315  0.000  11  3 248.100000
    15700000  -1.334098   0.116  0.315  0.000  12  3 166.400000
    15800000  -1.302222   0.116  0.315  0.000  12  3 166.400000
    15900000  -1.359337   0.116  0.315  0.000  12  3 166.400000
    16000000  -1.209322   0.116  0.315  0.000  11  3 248.100000
    16100000  -1.285376   0.116  0.315  0.000  11  3 248.100000
    16200000  -1.242969   0.116  0.315  0.000  12  3 166.400000
    16300000  -1.242005   0.116  0.315  0.000  12  3 166.400000
    16400000  -1.234514   0.116  0.315  0.000  11  3 248.100000
    16500000  -1.238411   0.116  0.315  0.000  11  3 248.100000
    16600000  -1.270808   0.116  0.315  0.000  12  3 166.400000
    16700000  -1.148075   0.116  0.315  0.000  11  3 248.100000
    16800000  -1.182569   0.116  0.315  0.000  11  3 248.100000
    16900000  -1.232974   0.116  0.315  0.000  11  3 248.100000
    17000000  -1.294922   0.116  0.315  0.000  12  3 166.400000
    17100000  -1.160279   0.116  0.315  0.000  10  3 191.100000
    17200000  -1.276881   0.116  0.315  0.000  12  3 166.400000
    17300000  -1.236965   0.116  0.315  0.000  12  2 166.400000
    17400000  -1.127943   0.116  0.315  0.000  12  2 166.400000
    17500000  -1.270722   0.116  0.315  0.000  13  2 68.500000
    17600000  -1.325844   0.116  0.315  0.000  13  2 68.500000
    17700000  -1.315620   0.115  0.314  0.000  13  2 68.500000
    17800000  -1.251531   0.115  0.314  0.000  12  2 166.400000
    17900000  -1.265291   0.115  0.314  0.000  13  2 68.500000
    18000000  -1.110169   0.115  0.314  0.000  12  2 166.400000
    18100000  -1.234188   0.115  0.314  0.000  13  2 68.500000
    18200000  -1.216560   0.115  0.314  0.000  13  2 68.500000
    18300000  -1.276552   0.115  0.314  0.000  12  2 166.400000
    18400000  -1.229570   0.115  0.314  0.000  11  2 248.100000
    18500000  -1.183799   0.115  0.314  0.000  13  2 68.500000
    18600000  -1.179524   0.115  0.314  0.000  12  2 166.400000
    18700000  -1.221826   0.115  0.314  0.000  13  2 68.500000
    18800000  -1.259426   0.115  0.314  0.000  12  2 166.400000
    18900000  -1.191283   0.115  0.314  0.000  12  2 166.400000
    19000000  -1.229444   0.115  0.314  0.000  13  2 68.500000
    19100000  -1.209556   0.115  0.314  0.000  12  2 166.400000
    19200000  -1.252410   0.115  0.314  0.000  12  1 166.400000
    19300000  -1.246515   0.115  0.314  0.000  13  2 68.500000
    19400000  -1.206807   0.115  0.314  0.000  13  1 68.500000
    19500000  -1.236825   0.115  0.314  0.000  13  2 68.500000
    19600000  -1.137361   0.115  0.314  0.000  12  2 166.400000
    19700000  -1.096844   0.114  0.314  0.000  12  2 166.400000
    19800000  -1.203921   0.114  0.314  0.000  13  1 68.500000
    19900000  -1.229411   0.115  0.314  0.000  14  1 26.400000
    20000000  -1.204652   0.115  0.313  0.000  12  1 166.400000
    20100000  -1.214698   0.115  0.313  0.000  13  1 68.500000
    20200000  -1.245666   0.115  0.313  0.000  13  1 68.500000
    20300000  -1.230791   0.115  0.313  0.000  14  1 26.400000
    20400000  -1.280716   0.115  0.313  0.000  13  1 68.500000
    20500000  -1.148926   0.115  0.313  0.000  12  1 166.400000
    20600000  -1.193422   0.115  0.313  0.000  12  1 166.400000
    20700000  -1.204457   0.115  0.313  0.000  13  1 68.500000
    20800000  -1.286108   0.115  0.313  0.000  13  1 68.500000
    20900000  -1.174239   0.115  0.313  0.000  12  1 166.400000
    21000000  -1.279957   0.115  0.313  0.000  13  1 68.500000
    21100000  -1.279622   0.115  0.313  0.000  14  1 26.400000
    21200000  -1.294891   0.114  0.313  0.000  14  1 26.400000
    21300000  -1.234302   0.114  0.313  0.000  13  1 68.500000
    21400000  -1.265312   0.114  0.313  0.000  14  1 26.400000
    21500000  -1.304660   0.114  0.313  0.000  14  1 26.400000
    21600000  -1.275277   0.114  0.313  0.000  14  1 26.400000
    21700000  -1.233040   0.114  0.313  0.000  13  1 68.500000
    21800000  -1.238683   0.114  0.313  0.000  13  1 68.500000
    21900000  -1.191625   0.114  0.313  0.000  12  1 166.400000
    22000000  -1.180470   0.114  0.313  0.000  11  1 248.100000
    22100000  -1.268511   0.114  0.313  0.000  12  1 166.400000
    22200000  -1.221195   0.114  0.313  0.000  12  1 166.400000
    22300000  -1.175088   0.114  0.313  0.000  12  1 166.400000
    22400000  -1.226722   0.114  0.313  0.000  12  1 166.400000
    22500000  -1.143393   0.114  0.313  0.000  13  1 68.500000
    22600000  -1.225731   0.114  0.313  0.000  12  1 166.400000
    22700000  -1.319666   0.114  0.313  0.000  14  1 26.400000
    22800000  -1.167673   0.114  0.313  0.000  12  1 166.400000
    22900000  -1.284223   0.114  0.313  0.000  13  1 68.500000
    23000000  -1.265898   0.114  0.313  0.000  13  1 68.500000
    23100000  -1.287297   0.114  0.313  0.000  14  1 26.400000
    23200000  -1.085207   0.114  0.313  0.000  11  1 248.100000
    23300000  -1.259263   0.114  0.313  0.000  14  1 26.400000
    23400000  -1.212694   0.114  0.313  0.000  13  1 68.500000
    23500000  -1.210574   0.114  0.313  0.000  13  1 68.500000
    23600000  -1.284406   0.114  0.313  0.000  13  1 68.500000
    23700000  -1.341046   0.114  0.313  0.000  14  1 26.400000
    23800000  -1.136332   0.114  0.313  0.000  12  1 166.400000
    23900000  -1.268255   0.114  0.313  0.000  12  2 166.400000
    24000000  -1.186233   0.114  0.313  0.000  12  2 166.400000
    24100000  -1.248663   0.114  0.313  0.000  12  2 166.400000
    24200000  -1.272201   0.114  0.313  0.000  12  1 166.400000
    24300000  -1.208528   0.114  0.313  0.000  12  1 166.400000
    24400000  -1.258230   0.114  0.313  0.000  13  1 68.500000
    24500000  -1.205482   0.114  0.313  0.000  12  1 166.400000
    24600000  -1.235454   0.114  0.313  0.000  13  1 68.500000
    24700000  -1.310816   0.114  0.313  0.000  12  1 166.400000
    24800000  -1.223318   0.114  0.313  0.000  13  2 68.500000
    24900000  -1.152912   0.114  0.313  0.000  13  2 68.500000
    25000000  -1.197934   0.114  0.313  0.000  12  2 166.400000
    25100000  -1.143693   0.114  0.313  0.000  12  2 166.400000
    25200000  -1.289442   0.114  0.313  0.000  12  2 166.400000
    25300000  -1.221078   0.114  0.313  0.000  13  2 68.500000
    25400000  -1.241018   0.114  0.313  0.000  13  1 68.500000
    25500000  -1.257264   0.114  0.313  0.000  12  1 166.400000
    25600000  -1.138726   0.114  0.313  0.000  12  1 166.400000
    25700000  -1.187753   0.114  0.313  0.000  12  2 166.400000
    25800000  -1.234783   0.114  0.313  0.000  12  2 166.400000
    25900000  -1.188427   0.114  0.313  0.000  12  2 166.400000
    26000000  -1.227395   0.114  0.313  0.000  13  2 68.500000
    26100000  -1.178342   0.114  0.313  0.000  12  2 166.400000
    26200000  -1.192839   0.114  0.313  0.000  12  1 166.400000
    26300000  -1.249344   0.114  0.313  0.000  13  2 68.500000
    26400000  -1.285226   0.114  0.313  0.000  13  2 68.500000
    26500000  -1.279891   0.114  0.313  0.000  12  2 166.400000
    26600000  -1.266379   0.114  0.313  0.000  13  2 68.500000
    26700000  -1.194857   0.114  0.313  0.000  12  2 166.400000
    26800000  -1.212702   0.114  0.313  0.000  13  1 68.500000
    26900000  -1.201413   0.114  0.313  0.000  14  1 26.400000
    27000000  -1.293759   0.114  0.313  0.000  14  1 26.400000
    27100000  -1.210725   0.114  0.313  0.000  14  1 26.400000
    27200000  -1.185607   0.114  0.313  0.000  14  1 26.400000
    27300000  -1.139221   0.114  0.313  0.000  12  1 166.400000
    27400000  -1.222525   0.114  0.313  0.000  14  1 26.400000
    27500000  -1.181440   0.114  0.313  0.000  13  1 68.500000
    27600000  -1.297909   0.114  0.313  0.000  14  1 26.400000
    27700000  -1.142024   0.114  0.313  0.000  12  1 166.400000
    27800000  -1.184401   0.114  0.313  0.000  12  1 166.400000
    27900000  -1.284370   0.114  0.313  0.000  13  1 68.500000
    28000000  -1.183434   0.114  0.313  0.000  14  1 26.400000
    28100000  -1.243353   0.114  0.313  0.000  13  1 68.500000
    28200000  -1.172274   0.114  0.313  0.000  12  1 166.400000
    28300000  -1.307874   0.114  0.313  0.000  14  1 26.400000
    28400000  -1.222153   0.114  0.313  0.000  13  1 68.500000
    28500000  -1.163873   0.114  0.313  0.000  13  1 68.500000
    28600000  -1.254989   0.114  0.313  0.000  13  1 68.500000
    28700000  -1.208337   0.114  0.313  0.000  13  1 68.500000
    28800000  -1.291948   0.114  0.313  0.000  14  1 26.400000
    28900000  -1.173289   0.114  0.313  0.000  12  1 166.400000
    29000000  -1.229353   0.114  0.313  0.000  13  1 68.500000
    29100000  -1.213005   0.114  0.313  0.000  13  1 68.500000
    29200000  -1.208662   0.114  0.313  0.000  13  1 68.500000
    29300000  -1.220400   0.114  0.313  0.000  14  1 26.400000
    29400000  -1.245613   0.114  0.313  0.000  14  1 26.400000
    29500000  -1.296715   0.114  0.313  0.000  14  1 26.400000
    29600000  -1.217696   0.114  0.313  0.000  13  1 68.500000
    29700000  -1.217956   0.114  0.313  0.000  14  1 26.400000
    29800000  -1.172290   0.114  0.313  0.000  12  2 166.400000
    29900000  -1.245937   0.114  0.313  0.000  12  2 166.400000
    30000000  -1.272877   0.114  0.313  0.000  13  2 68.500000
    30100000  -1.242950   0.114  0.313  0.000  12  2 166.400000
    30200000  -1.283824   0.114  0.313  0.000  13  2 68.500000
    30300000  -1.231042   0.114  0.313  0.000  13  2 68.500000
    30400000  -1.260006   0.114  0.313  0.000  13  2 68.500000
    30500000  -1.288476   0.114  0.313  0.000  13  2 68.500000
    30600000  -1.280822   0.114  0.313  0.000  12  2 166.400000
    30700000  -1.215960   0.114  0.313  0.000  12  2 166.400000
    30800000  -1.267609   0.114  0.313  0.000  13  2 68.500000
    30900000  -1.184588   0.114  0.313  0.000  13  2 68.500000
    31000000  -1.041138   0.114  0.313  0.000  12  1 166.400000
    31100000  -1.218669   0.114  0.313  0.000  13  2 68.500000
    31200000  -1.327552   0.114  0.313  0.000  13  2 68.500000
    31300000  -1.285334   0.114  0.312  0.000  12  2 166.400000
    31400000  -1.208863   0.114  0.312  0.000  12  2 166.400000
    31500000  -1.270377   0.114  0.312  0.000  15  1 9.500000
    31600000  -1.228802   0.114  0.312  0.000  12  2 166.400000
    31700000  -1.294053   0.114  0.312  0.000  12  2 166.400000
    31800000  -1.277066   0.114  0.312  0.000  13  1 68.500000
    31900000  -1.314708   0.114  0.313  0.000  12  2 166.400000
    32000000  -1.191083   0.114  0.312  0.000  13  2 68.500000
    32100000  -1.301917   0.114  0.312  0.000  13  2 68.500000
    32200000  -1.327631   0.114  0.312  0.000  13  2 68.500000
    32300000  -1.197565   0.114  0.312  0.000  12  2 166.400000
    32400000  -1.303384   0.114  0.312  0.000  13  2 68.500000
    32500000  -1.264625   0.114  0.312  0.000  12  2 166.400000
    32600000  -1.254473   0.114  0.312  0.000  13  2 68.500000
    32700000  -1.274203   0.114  0.312  0.000  12  2 166.400000
    32800000  -1.335389   0.114  0.312  0.000  13  2 68.500000
    32900000  -1.336202   0.114  0.312  0.000  14  1 26.400000
    33000000  -1.239798   0.114  0.312  0.000  13  1 68.500000
    33100000  -1.064616   0.114  0.312  0.000  11  1 248.100000
    33200000  -1.174079   0.114  0.312  0.000  13  1 68.500000
    33300000  -1.157414   0.114  0.312  0.000  13  1 68.500000
    33400000  -1.166938   0.114  0.312  0.000  14  1 26.400000
    33500000  -1.248632   0.114  0.312  0.000  13  1 68.500000
    33600000  -1.220527   0.114  0.312  0.000  14  1 26.400000
    33700000  -1.153708   0.114  0.312  0.000  13  1 68.500000
    33800000  -1.315495   0.114  0.312  0.000  14  1 26.400000
    33900000  -1.256088   0.114  0.312  0.000  14  1 26.400000
    34000000  -1.296694   0.114  0.312  0.000  14  1 26.400000
    34100000  -1.258140   0.114  0.312  0.000  12  1 166.400000
    34200000  -1.211430   0.114  0.312  0.000  13  1 68.500000
    34300000  -1.262300   0.114  0.312  0.000  13  1 68.500000
    34400000  -1.251634   0.114  0.312  0.000  13  1 68.500000
    34500000  -1.306568   0.114  0.312  0.000  13  1 68.500000
    34600000  -1.260063   0.114  0.312  0.000  14  1 26.400000
    34700000  -1.134004   0.114  0.312  0.000  13  1 68.500000
    34800000  -1.237981   0.114  0.312  0.000  13  1 68.500000
    34900000  -1.233896   0.114  0.312  0.000  13  1 68.500000
    35000000  -1.222550   0.114  0.312  0.000  14  1 26.400000
    35100000  -1.204681   0.114  0.312  0.000  13  1 68.500000
    35200000  -1.183712   0.114  0.312  0.000  12  1 166.400000
    35300000  -1.242052   0.114  0.312  0.000  14  1 26.400000
    35400000  -1.162350   0.114  0.312  0.000  12  1 166.400000
    35500000  -1.156648   0.114  0.312  0.000  13  1 68.500000
    35600000  -1.245136   0.114  0.312  0.000  14  1 26.400000
    35700000  -1.329405   0.114  0.312  0.000  13  1 68.500000
    35800000  -1.292114   0.114  0.312  0.000  14  1 26.400000
    35900000  -1.308619   0.114  0.312  0.000  13  1 68.500000
    36000000  -1.122941   0.114  0.312  0.000  12  1 166.400000
    36100000  -1.232846   0.114  0.312  0.000  13  1 68.500000
    36200000  -1.226061   0.114  0.312  0.000  13  1 68.500000
    36300000  -1.271743   0.114  0.312  0.000  14  1 26.400000
    36400000  -1.252475   0.114  0.312  0.000  12  1 166.400000
    36500000  -1.240990   0.114  0.312  0.000  13  1 68.500000
    36600000  -1.225183   0.114  0.312  0.000  13  1 68.500000
    36700000  -1.203964   0.114  0.312  0.000  13  1 68.500000
    36800000  -1.209251   0.114  0.312  0.000  11  1 248.100000
    36900000  -1.165009   0.114  0.312  0.000  13  1 68.500000
    37000000  -1.167162   0.114  0.312  0.000  13  1 68.500000
    37100000  -1.270918   0.114  0.312  0.000  13  1 68.500000
    37200000  -1.172499   0.114  0.312  0.000  13  1 68.500000
    37300000  -1.159647   0.114  0.312  0.000  13  1 68.500000
    37400000  -1.221506   0.114  0.312  0.000  14  1 26.400000
    37500000  -1.308107   0.114  0.312  0.000  14  1 26.400000
    37600000  -1.279793   0.114  0.312  0.000  14  1 26.400000
    37700000  -1.222241   0.114  0.312  0.000  13  1 68.500000
    37800000  -1.287053   0.114  0.312  0.000  14  1 26.400000
    37900000  -1.268974   0.114  0.312  0.000  14  1 26.400000
    38000000  -1.111139   0.114  0.312  0.000  13  1 68.500000
    38100000  -1.082717   0.114  0.312  0.000  13  1 68.500000
    38200000  -1.242881   0.114  0.312  0.000  12  2 166.400000
    38300000  -1.169449   0.114  0.312  0.000  11  1 248.100000
    38400000  -1.286524   0.114  0.312  0.000  13  1 68.500000
    38500000  -1.161646   0.114  0.312  0.000  12  1 166.400000
    38600000  -1.347353   0.114  0.312  0.000  13  2 68.500000
    38700000  -1.282090   0.114  0.312  0.000  14  1 26.400000
    38800000  -1.242208   0.114  0.312  0.000  14  1 26.400000
    38900000  -1.168059   0.114  0.312  0.000  13  1 68.500000
    39000000  -1.125400   0.114  0.312  0.000  13  1 68.500000
    39100000  -1.179349   0.114  0.312  0.000  13  1 68.500000
    39200000  -1.261823   0.114  0.312  0.000  14  1 26.400000
    39300000  -1.197202   0.114  0.312  0.000  14  1 26.400000
    39400000  -1.232164   0.114  0.312  0.000  14  1 26.400000
    39500000  -1.268293   0.114  0.312  0.000  13  1 68.500000
    39600000  -1.289652   0.114  0.312  0.000  13  1 68.500000
    39700000  -1.256625   0.114  0.312  0.000  14  1 26.400000
    39800000  -1.213524   0.114  0.312  0.000  14  1 26.400000
    39900000  -1.277543   0.114  0.312  0.000  14  1 26.400000
    40000000  -1.304510   0.114  0.312  0.000  14  1 26.400000
    40100000  -1.151585   0.114  0.312  0.000  13  1 68.500000
    40200000  -1.178385   0.114  0.312  0.000  11  1 248.100000
    40300000  -1.297106   0.114  0.312  0.000  14  1 26.400000
    40400000  -1.163216   0.114  0.312  0.000  12  1 166.400000
    40500000  -1.234186   0.114  0.312  0.000  13  1 68.500000
    40600000  -1.267502   0.114  0.312  0.000  14  1 26.400000
    40700000  -1.139361   0.114  0.312  0.000  13  1 68.500000
    40800000  -1.103943   0.114  0.312  0.000  12  1 166.400000
    40900000  -1.172532   0.114  0.312  0.000  13  1 68.500000
    41000000  -1.178268   0.114  0.312  0.000  13  1 68.500000
    41100000  -1.221337   0.114  0.312  0.000  12  1 166.400000
    41200000  -1.260355   0.114  0.312  0.000  13  1 68.500000
    41300000  -1.287457   0.114  0.312  0.000  13  2 68.500000
    41400000  -1.252349   0.114  0.312  0.000  12  2 166.400000
    41500000  -1.280892   0.114  0.312  0.000  13  2 68.500000
    41600000  -1.248913   0.114  0.312  0.000  12  2 166.400000
    41700000  -1.241668   0.114  0.312  0.000  12  2 166.400000
    41800000  -1.161148   0.114  0.312  0.000  12  1 166.400000
    41900000  -1.279928   0.114  0.312  0.000  13  2 68.500000
    42000000  -1.338614   0.114  0.312  0.000  13  2 68.500000
    42100000  -1.231408   0.114  0.312  0.000  13  2 68.500000
    42200000  -1.226024   0.114  0.312  0.000  13  2 68.500000
    42300000  -1.240094   0.114  0.312  0.000  12  2 166.400000
    42400000  -1.286116   0.114  0.312  0.000  11  2 248.100000
    42500000  -1.236647   0.114  0.312  0.000  12  2 166.400000
    42600000  -1.177804   0.114  0.312  0.000  12  2 166.400000
    42700000  -1.351347   0.114  0.312  0.000  13  2 68.500000
    42800000  -1.182824   0.114  0.312  0.000  13  2 68.500000
    42900000  -1.120902   0.114  0.312  0.000  12  2 166.400000
    43000000  -1.305548   0.114  0.312  0.000  12  2 166.400000
    43100000  -1.208800   0.114  0.312  0.000  12  2 166.400000
    43200000  -1.309976   0.114  0.312  0.000  13  1 68.500000
    43300000  -1.171528   0.114  0.312  0.000  13  1 68.500000
    43400000  -1.316803   0.114  0.312  0.000  14  1 26.400000
    43500000  -1.322402   0.114  0.312  0.000  14  1 26.400000
    43600000  -1.282470   0.114  0.312  0.000  13  1 68.500000
